,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type
X333,55991,67790,51838,57994,47308.88901,64581.3543,50460.28019,61538.91214,333,HTS:TDFP
X334,27467,32335,25589,28719,28584.69737,32513.61617,29973.71161,31581.34985,334,HTS:TDFP
X335,75087,106781,73769,95719,83178.81033,106556.8228,91133.94126,100940.3618,335,HTS:TDFP
X336,69896,91442,69648,85158,66542.40235,87806.38272,70698.94886,83881.73548,336,HTS:TDFP
X337,30124,34031,30954,32576,27963.29901,33070.59064,28665.67704,31903.11049,337,HTS:TDFP
X338,35211,46347,34602,41344,32360.54673,43625.66913,35235.12344,41267.24596,338,HTS:TDFP
X339,29115,35481,29615,32956,28245.90585,32074.38973,28954.42827,30962.03582,339,HTS:TDFP
X340,35227,49903,31081,37940,30897.22447,42233.67931,35491.44504,37443.79972,340,HTS:TDFP
X341,29237,37621,25625,31693,26472.36204,37124.65256,29621.0677,34761.83565,341,HTS:TDFP
X343,40769,50751,34567,43796,37593.41654,51993.42766,40388.24284,49478.38527,343,HTS:TDFP
X344,44966,67460,47673,56881,40654.44155,62050.71303,44765.35569,57612.31195,344,HTS:TDFP
X346,40410,47951,40031,42006,39678.91121,46683.88444,41916.27654,45222.77874,346,HTS:TDFP
X347,28933,34384,28913,31585,27096.62784,31847.50963,28102.10294,30701.66607,347,HTS:TDFP
X349,52107,55413,45485,44761,51780.94668,50973.13112,52996.70602,50455.11456,349,HTS:TDFP
X350,35960,49605,35460,42868,33351.21781,45770.64216,35492.53452,43306.38135,350,HTS:TDFP
X351,31513,42135,28745,38664,31653.11102,38160.66871,33410.62306,36786.88454,351,HTS:TDFP
X352,37548,45989,33748,37552,35003.18034,41615.82198,37106.70454,39096.92043,352,HTS:TDFP
X353,46325,47529,44182,44224,48113.33118,50420.5288,48268.5751,50019.47098,353,HTS:TDFP
X354,43812,57249,40633,45878,43206.0281,54904.54886,45326.33431,52627.51335,354,HTS:TDFP
X355,51882,60395,48212,53601,46729.33387,57285.4302,50078.18974,52832.94905,355,HTS:TDFP
X356,37087,41469,34830,38435,33023.9684,38765.21025,33952.02006,37344.85169,356,HTS:TDFP
X357,42303,54973,39230,49305,36208.44765,44280.34999,41679.19779,43971.93558,357,HTS:TDFP
X358,50707,65568,46154,59156,49512.82153,63985.47944,53718.35013,60814.84055,358,HTS:TDFP
X359,36161,42793,37042,38237,35753.66024,40805.00534,37757.73295,39782.86671,359,HTS:TDFP
X360,36782,48373,33445,41100,31462.53541,45886.16547,34143.33308,43094.0307,360,HTS:TDFP
X361,31513,43967,28071,43021,30336.62475,38284.08065,33378.30453,36173.99696,361,HTS:TDFP
X362,49144,61228,48612,57435,49396.5353,58013.7513,53170.20566,55102.72174,362,HTS:TDFP
X363,41661,50943,37779,41770,32676.51366,46529.63083,35335.86502,44040.06143,363,HTS:TDFP
X364,28652,34528,28560,34036,27462.34666,30377.91767,28593.43342,30166.33426,364,HTS:TDFP
X366,30998,40848,28354,40354,29329.97409,40671.91086,31198.19931,38472.56119,366,HTS:TDFP
X367,29325,40327,23561,32483,23123.55467,37417.57245,26799.74816,34450.36252,367,HTS:TDFP
X368,45278,71882,45969,74290,48257.95038,66604.95816,53364.88011,62785.59562,368,HTS:TDFP
X369,35080,42214,35025,38575,31579.72184,41965.23546,33485.09196,39754.5931,369,HTS:TDFP
X370,42008,53633,36349,45627,33613.38738,50381.2651,38641.2864,46653.45427,370,HTS:TDFP
X371,34272,46429,31744,44437,32624.69242,44693.76945,35003.78437,42410.18171,371,HTS:TDFP
X372,47066,60708,42484,53491,45212.42854,59394.24234,49555.71287,56246.63165,372,HTS:TDFP
X373,24698,30502,24980,27054,24535.64059,29163.97548,25290.34555,28014.8272,373,HTS:TDFP
X374,39771,46389,35100,41227,32254.01981,45776.98153,34766.83564,43390.97555,374,HTS:TDFP
X375,47215,64001,41928,63205,40263.39157,61240.43685,44484.54146,56816.72551,375,HTS:TDFP
X376,41785,57048,37692,49780,38904.81979,53919.22333,42111.80725,51042.4521,376,HTS:TDFP
X377,45047,56245,41115,53022,42433.14273,52663.73512,44422.8859,49587.48812,377,HTS:TDFP
X378,36684,44634,34124,40078,36523.50856,44061.21756,37734.72818,41920.3487,378,HTS:TDFP
X379,20733,27639,21747,23876,16991.34766,26049.40614,19682.36233,24042.52784,379,HTS:TDFP
X380,75809,91148,68163,80846,71259.06385,91247.85929,75287.11429,86807.76943,380,HTS:TDFP
X381,50888,58262,45384,54356,45320.87702,57405.09464,47673.08484,54736.85864,381,HTS:TDFP
X382,38794,53599,37742,50634,38003.42459,50118.56484,41610.96408,47075.32157,382,HTS:TDFP
X383,93876,112228,95110,96341,87164.3522,105840.9813,90088.65957,102660.0652,383,HTS:TDFP
X384,51967,61325,45295,59125,48244.76914,57418.56902,50089.96522,55579.21326,384,HTS:TDFP
X386,35359,46356,32571,44769,32995.5571,47491.17318,36589.74089,44507.64977,386,HTS:TDFP
X387,46585,65160,44961,62453,46887.21354,54717.03113,50794.0125,51656.29942,387,HTS:TDFP
X388,50729,68035,47085,55780,51071.71252,66119.81673,55347.67235,62844.34194,388,HTS:TDFP
X389,62933,75435,55840,62434,55416.56453,68589.49033,57915.6587,65592.99874,389,HTS:TDFP
X390,61876,81453,56114,70620,50266.83043,77357.7437,55302.14018,72643.55979,390,HTS:TDFP
X391,26858,33595,24295,34381,27753.11034,35690.45678,28998.40193,34380.26473,391,HTS:TDFP
X392,35814,46682,33150,38965,36569.27401,48193.78206,38749.16715,45850.74559,392,HTS:TDFP
X393,31370,38536,29027,37058,29307.02909,36329.87473,31570.54445,34790.89309,393,HTS:TDFP
X394,46067,57954,45206,53041,42852.06271,55929.66548,45208.28512,53283.15588,394,HTS:TDFP
X395,21143,24653,18044,22115,20091.7355,25078.96004,20775.84077,23795.51458,395,HTS:TDFP
X396,54606,68568,50312,66555,50290.21314,63503.66662,55643.56307,58704.46891,396,HTS:TDFP
X397,31002,40737,26382,37173,29574.15101,38027.56628,31345.09047,36303.21045,397,HTS:TDFP
X398,26979,40026,27475,35757,27449.27915,34924.01165,30248.69934,32880.78667,398,HTS:TDFP
X400,43359,56915,42205,55030,43377.32759,58098.74355,46221.05075,55335.75761,400,HTS:TDFP
X401,38519,49074,35102,47446,36272.91566,47564.18892,38766.39038,44959.68355,401,HTS:TDFP
X402,32272,38727,28741,38141,31717.74414,33151.00252,33676.56805,32061.52281,402,HTS:TDFP
X403,41690,50659,37655,43301,37700.41156,45988.12722,39013.25643,44079.64217,403,HTS:TDFP
X404,26841,34237,26741,34553,26116.33879,31020.74677,26125.19575,29868.1887,404,HTS:TDFP
X405,20635,32470,17502,29320,17920.4078,31273.8571,21082.1354,28620.75773,405,HTS:TDFP
X406,38470,49199,39036,45640,37606.91269,47529.35681,40094.32962,45808.2979,406,HTS:TDFP
X408,25537,34701,25010,34748,24110.96631,29437.33896,26816.86198,27836.23989,408,HTS:TDFP
X409,30724,42115,32184,40118,26500.65505,40073.38255,30257.01257,37149.85909,409,HTS:TDFP
X410,30199,45137,26480,39999,32242.4509,40798.29696,36458.46299,38299.98819,410,HTS:TDFP
X411,48195,64022,50609,58601,46177.99366,61109.51534,50290.90241,57891.51213,411,HTS:TDFP
X414,36778,43908,38237,37249,34484.76475,43618.70161,35794.5118,41353.15483,414,HTS:TDFP
X415,35669,42844,35685,37391,32648.4852,40209.88939,34360.13853,38533.51932,415,HTS:TDFP
X416,62834,78204,56190,64512,55707.66219,72883.97516,58545.40527,68959.89029,416,HTS:TDFP
X417,34830,45661,30839,40429,32819.20432,46563.55017,36683.15635,43570.9669,417,HTS:TDFP
X418,25556,35938,22583,33639,24129.51834,34110.81034,25891.0109,32401.3092,418,HTS:TDFP
X419,28254,34519,24302,30417,25831.62251,32782.12015,28520.57684,30801.6347,419,HTS:TDFP
X421,56795,63242,56897,67095,52447.3373,55668.50981,55281.76112,52630.58404,421,HTS:TDFP
X422,25482,30485,21177,23196,23455.823,27948.03595,24999.66616,26374.87687,422,HTS:TDFP
X423,81096,89292,79174,74966,74060.8502,84777.81969,74104.42188,79524.10042,423,HTS:TDFP
X424,40149,45802,34648,38244,37456.96331,48856.49023,41097.06305,46308.09271,424,HTS:TDFP
X425,16894,19315,15628,19170,17279.4623,21182.02267,17823.34267,20536.5699,425,HTS:TDFP
X426,25234,33037,22873,28999,24614.34523,31751.8349,25934.52435,30464.15672,426,HTS:TDFP
X431,52108,65314,47652,54974,50086.14717,63438.11133,52379.9869,61710.86637,431,HTS:TDFP
X432,60378,76447,63791,71751,59317.17472,70744.8349,61120.18917,68489.48887,432,HTS:TDFP
X433,34249,46080,34745,40105,28744.87666,38519.15001,30125.13837,35778.44878,433,HTS:TDFP
X435,15909,19636,15119,16581,15973.15313,20247.82599,16559.13552,19588.9763,435,HTS:TDFP
X436,30890,36690,26695,33552,27703.27347,34570.18738,28788.47215,33247.00412,436,HTS:TDFP
X437,39900,49552,38009,47403,39490.51143,39612.08236,42314.20482,40284.91979,437,HTS:TDFP
X438,29547,36834,25033,34726,26283.84172,37791.49617,29475.38194,35306.65906,438,HTS:TDFP
X439,34894,47790,33053,40433,34121.14347,47486.6375,36626.53149,44875.53383,439,HTS:TDFP
X440,29941,35606,26400,34581,26177.65915,34750.9938,27788.67318,32930.07637,440,HTS:TDFP
X441,36631,42146,30475,35830,34782.29986,43693.93812,36816.81832,41893.27957,441,HTS:TDFP
X442,23074,31640,21784,32403,22078.35047,28110.78282,24415.97956,26558.50731,442,HTS:TDFP
X443,27154,35131,25923,32550,26940.42203,31828.3154,28974.62221,30528.67434,443,HTS:TDFP
X444,67370,76919,62744,68279,65305.97234,67504.60794,69818.71213,66470.37869,444,HTS:TDFP
X445,49388,55283,46404,49404,45230.18352,51472.9381,45950.99661,49906.23535,445,HTS:TDFP
X446,22900,30181,21197,31528,23959.35118,30973.53733,25145.24487,29769.10074,446,HTS:TDFP
X447,31673,35934,27114,26337,26747.9543,33207.52202,28025.85821,31443.03798,447,HTS:TDFP
X448,45255,55308,41534,46728,43144.62364,54011.71963,45320.16726,51675.88086,448,HTS:TDFP
X449,52613,70210,55694,66478,57757.40044,67052.14045,61470.41726,64851.85347,449,HTS:TDFP
X450,45612,60829,48872,61572,42697.00576,54325.73763,46463.72125,50661.92523,450,HTS:TDFP
X451,29540,38092,30593,32964,26590.90269,35745.95088,28503.80877,34003.03534,451,HTS:TDFP
X452,23544,33613,22774,33460,21691.2825,32041.49549,23707.75703,29520.73862,452,HTS:TDFP
X453,68516,76914,76366,80155,58376.95649,69752.72147,56468.58801,64189.68219,453,HTS:TDFP
X454,31089,41368,28189,39779,25944.8245,38107.46569,28069.37847,36054.33609,454,HTS:TDFP
X455,50535,52056,41134,46782,42018.14938,49045.04838,41308.73323,49273.03769,455,HTS:TDFP
X456,30409,38117,25658,34517,29977.05771,39030.17838,31826.10229,37057.14472,456,HTS:TDFP
X458,39550,51795,45534,43760,37133.50186,46170.80314,40537.5925,43708.32153,458,HTS:TDFP
X459,47835,63968,41724,61490,43035.09452,59429.47212,46569.41512,55730.5191,459,HTS:TDFP
X460,18908,25854,19400,26624,16248.69014,25334.5342,17848.25024,23411.52088,460,HTS:TDFP
X461,25509,29714,23398,30442,24013.66131,29458.75788,25532.21325,28399.12463,461,HTS:TDFP
X462,24502,26914,23753,28615,23471.73594,30485.93109,24901.50459,28981.17916,462,HTS:TDFP
X463,31570,39318,27243,30854,29880.99372,38519.69329,31452.38731,36434.05368,463,HTS:TDFP
X464,59201,70404,58558,59418,56671.22639,63084.12631,59795.21019,60376.2901,464,HTS:TDFP
X465,41346,56460,43438,49920,39408.24848,51710.24143,41841.49155,49276.09475,465,HTS:TDFP
X466,39394,51245,33316,44861,35301.27181,50365.08011,38207.21529,47279.03136,466,HTS:TDFP
X467,77896,87564,67454,73051,68718.32804,82505.39683,71261.54312,78939.81118,467,HTS:TDFP
X468,34052,41103,32814,44479,34074.23346,37548.27399,37006.27825,36657.6883,468,HTS:TDFP
X469,59750,79722,52816,71969,57473.93761,74313.97443,63324.7001,69597.39486,469,HTS:TDFP
X470,62091,79191,57430,69820,64879.09119,78287.87525,68327.46615,76049.24835,470,HTS:TDFP
X472,30426,36735,25905,30382,25715.15939,31812.33486,27678.64405,30455.05105,472,HTS:TDFP
X473,16422,22886,15422,20415,17164.92152,22299.67901,18172.95584,21347.13174,473,HTS:TDFP
X474,39835,49003,35029,45582,38612.9384,43540.88666,43455.86563,41371.82936,474,HTS:TDFP
X475,31656,41308,30856,35515,31384.77933,40445.72406,33040.38698,38691.18382,475,HTS:TDFP
X476,31939,39235,28753,37743,27850.08343,37850.48851,29805.96491,35827.44839,476,HTS:TDFP
X478,36680,46390,32295,42703,32253.8994,43483.1788,35718.02458,40977.01338,478,HTS:TDFP
X479,62207,72279,57897,77872,56279.98437,69621.4061,58676.7597,66678.21501,479,HTS:TDFP
X480,25098,30608,23300,28958,23349.58867,31818.81454,25048.98758,30105.42819,480,HTS:TDFP
X481,30548,39132,30193,36220,29192.41461,34464.34123,32520.25376,32714.74482,481,HTS:TDFP
X482,41226,51081,37877,48018,42519.38312,47887.11027,46095.03455,46712.18386,482,HTS:TDFP
X483,25117,32220,22563,30480,23402.65762,31611.3361,25202.58413,29793.5854,483,HTS:TDFP
X484,43665,51336,42150,41955,40022.89427,47779.34371,42247.99315,44572.0199,484,HTS:TDFP
X486,22197,28565,20303,27423,20650.38876,28586.65645,22898.43339,26854.15084,486,HTS:TDFP
X487,36875,48802,37639,45750,36752.04973,45408.46264,39049.00815,43474.40401,487,HTS:TDFP
X488,20332,26306,17831,19871,17787.9467,24066.06154,18833.77101,22437.40887,488,HTS:TDFP
X489,35972,51917,33542,51792,29927.93224,50427.18086,34149.37231,46343.19525,489,HTS:TDFP
X491,33695,46791,35345,46632,35175.76789,45120.32627,37119.08697,43143.53438,491,HTS:TDFP
X493,46183,56948,42833,49932,42533.19357,58843.06953,46980.52105,55340.80846,493,HTS:TDFP
X494,49497,57274,42296,52151,46001.12536,60279.86639,48959.39882,57597.08888,494,HTS:TDFP
X495,26283,40274,26089,36984,24899.16577,35243.40789,27548.14178,33080.47528,495,HTS:TDFP
X496,38227,51907,36185,45805,38551.98533,53309.76777,42299.8002,50229.42734,496,HTS:TDFP
X497,46710,56102,47730,54045,46443.55886,53461.56514,49420.42553,52139.00177,497,HTS:TDFP
X499,28319,36068,28820,36149,30042.01332,34631.90654,31927.58678,33408.4818,499,HTS:TDFP
X502,52598,68567,54188,63491,52930.44744,66810.99663,55280.75449,64401.26585,502,HTS:TDFP
X503,33331,47105,33618,45993,34339.57195,44447.5366,36920.7764,42324.88823,503,HTS:TDFP
X504,37177,45538,36182,38250,33271.2645,40468.99408,35865.78433,38721.53111,504,HTS:TDFP
X505,23577,30360,23033,32100,23363.22359,30145.02081,24354.79719,28663.1517,505,HTS:TDFP
X506,36508,46350,33206,46741,36523.28657,47231.70279,39269.66339,44982.87283,506,HTS:TDFP
X507,43637,55748,40687,48637,41859.5631,55029.57444,44670.22266,52242.26672,507,HTS:TDFP
X508,37107,48241,34062,45170,34017.39781,46880.35632,38754.87508,43882.38953,508,HTS:TDFP
X509,30133,41808,30896,39017,28054.80627,39796.61153,30420.63407,37517.03334,509,HTS:TDFP
X510,43002,52186,41099,48488,39420.27677,51823.3017,42047.88445,48934.06796,510,HTS:TDFP
X511,31700,36916,34029,32689,29757.63114,35422.89113,30649.30925,34055.35806,511,HTS:TDFP
X513,95608,115381,88531,93565,87574.98788,109977.1651,91373.44339,106076.1212,513,HTS:TDFP
X515,47559,58847,41232,51410,48197.78559,58192.5332,49691.97304,55834.71231,515,HTS:TDFP
X516,29446,39080,27272,37338,30584.79665,38511.2048,32382.64599,36814.54526,516,HTS:TDFP
X517,31405,43426,31657,40657,29059.71607,39010.26352,29436.82053,36525.2607,517,HTS:TDFP
X519,27168,38147,27237,35236,27749.49883,30852.36211,30654.28568,29184.18165,519,HTS:TDFP
X520,24226,28962,24700,25379,19638.34146,23939.41977,21902.4734,22729.69515,520,HTS:TDFP
X521,26585,36549,28444,32310,25742.69877,33899.85897,26868.32019,31273.98855,521,HTS:TDFP
X523,74753,90240,70826,72045,75253.35096,80865.29174,79028.89848,78129.7278,523,HTS:TDFP
X524,48565,59832,46441,55428,45816.77172,55087.75613,47513.44066,52342.51639,524,HTS:TDFP
X525,52783,61533,52169,52224,50318.31559,60581.10627,52264.98065,58664.14315,525,HTS:TDFP
X526,56854,72081,48557,65851,49446.23083,68325.81463,53790.91886,64399.65235,526,HTS:TDFP
X527,61272,66119,51811,61074,57388.12372,68160.92746,59207.38406,65582.44731,527,HTS:TDFP
X528,54089,68926,53719,65126,46426.2733,70310.82922,52890.05623,65198.83363,528,HTS:TDFP
X529,43890,55836,42158,47386,40877.14092,52397.61958,42753.2317,49380.55748,529,HTS:TDFP
X530,45490,51666,54945,52680,43549.98522,48984.73732,39817.06398,43416.59885,530,HTS:TDFP
X531,30588,35148,26148,25809,27306.19513,31166.8453,27935.19849,30131.23469,531,HTS:TDFP
X532,60672,65138,56870,56234,59085.33262,69534.07031,60432.79967,67869.91122,532,HTS:TDFP
X533,59972,70937,51965,71939,54122.89207,66625.84524,56610.72353,63994.00462,533,HTS:TDFP
X535,44723,53051,39539,46253,38622.02246,51188.74744,41300.7122,48765.48823,535,HTS:TDFP
X536,43829,52098,38998,52268,40558.33461,51879.65742,43169.20138,49295.25612,536,HTS:TDFP
X537,29336,37517,32606,40661,29333.3587,39304.50028,31086.63823,37575.87813,537,HTS:TDFP
X538,21984,26596,19086,21838,18713.61841,24896.34491,19843.26255,23305.50099,538,HTS:TDFP
X541,33405,45214,31093,43038,34543.99194,45040.75699,36340.20641,42231.23673,541,HTS:TDFP
X543,11872,19518,11139,18379,12359.904,17837.65551,14322.40616,16515.87285,543,HTS:TDFP
X544,67475,90567,64455,82858,64434.34927,84216.46952,70858.71401,79753.59438,544,HTS:TDFP
X545,53350,74017,50062,68137,47237.59873,73847.49736,54836.08846,68018.18948,545,HTS:TDFP
X546,91254,96360,82389,71901,70824.45216,90746.95023,74177.86528,86376.85723,546,HTS:TDFP
X548,27033,34405,23699,27638,27084.26204,33461.37678,26371.84509,32922.02751,548,HTS:TDFP
X549,27470,30855,24980,25891,25271.91677,30125.94457,26120.09037,28920.4687,549,HTS:TDFP
X550,25380,35475,27763,31160,36499.83744,39658.81163,38769.1099,41465.35828,550,HTS:TDFP
X551,37297,44075,31969,37715,32317.40674,40717.99101,31683.93068,43446.90073,551,HTS:TDFP
X552,33500,55152,36824,51850,31912.21582,52570.18904,36714.58716,48494.81898,552,HTS:TDFP
X553,38441,48610,42315,43572,39367.87212,43165.71962,41540.18462,41431.95287,553,HTS:TDFP
X554,31797,35685,31918,30937,28918.40712,30774.38849,30218.53243,29432.07606,554,HTS:TDFP
X556,37245,48358,34244,42886,35012.20753,47189.40557,38518.89228,44525.14066,556,HTS:TDFP
X557,21092,27182,17839,25243,21472.37796,27229.79326,22679.52265,26079.63179,557,HTS:TDFP
X558,17833,22948,17304,19492,14850.98156,20390.18871,15744.94947,19483.98348,558,HTS:TDFP
X559,30401,38522,27744,40742,26467.80112,38380.64695,30039.27964,35733.3902,559,HTS:TDFP
X560,78283,102403,73752,83200,78394.95698,88152.23441,83406.272,83176.48804,560,HTS:TDFP
X561,37192,44786,35376,42382,33340.10377,44283.18619,35486.17968,42029.56666,561,HTS:TDFP
X562,116764,126637,114281,114498,114022.1846,128752.7736,118729.3331,125921.3776,562,HTS:TDFP
X563,23742,27719,20633,24678,27328.5467,32216.26812,29067.07233,31921.4026,563,HTS:TDFP
X564,32017,39352,29343,31698,30695.10324,38748.14734,33242.36363,36969.97984,564,HTS:TDFP
X565,33304,41858,31654,39541,32663.82377,43476.02092,35041.00575,41244.07908,565,HTS:TDFP
X566,29246,37009,26124,30428,26479.09616,36400.80845,28373.03993,34472.16439,566,HTS:TDFP
X567,24852,32553,23633,32879,26549.80795,30766.26224,29101.08851,29353.13306,567,HTS:TDFP
X568,28753,33531,29271,31374,27460.50995,33519.34657,28523.66584,32191.66797,568,HTS:TDFP
X569,26499,27318,24607,23373,23101.53185,27413.6504,23557.33087,26855.01171,569,HTS:TDFP
X570,20027,26098,18319,24020,20372.70847,26414.12393,22199.8564,25075.3171,570,HTS:TDFP
X572,36956,44491,32218,40244,32801.79748,43209.59215,36092.07486,40882.11441,572,HTS:TDFP
X574,47423,63814,47719,59919,41555.66631,58445.73822,44306.65043,54925.75393,574,HTS:TDFP
X576,34418,47444,29138,39951,32699.18636,44977.24401,36205.41548,41970.36606,576,HTS:TDFP
X577,26844,34318,24924,27936,23884.70481,30746.22037,27121.70601,28613.64836,577,HTS:TDFP
X578,67448,79549,68182,75517,54238.19634,71762.37308,54614.49631,66241.12493,578,HTS:TDFP
X579,40732,53124,37679,45458,41380.75703,49187.27051,45676.21372,46719.87697,579,HTS:TDFP
X580,57271,63578,52231,50890,54562.87953,60838.84892,56460.46584,59221.50916,580,HTS:TDFP
X581,23681,36837,22905,35039,24589.40367,34040.53827,27023.82804,32056.0314,581,HTS:TDFP
X582,30467,40929,31253,38866,35500.72612,42431.88025,37173.00946,41439.68502,582,HTS:TDFP
X583,22413,28337,20180,26511,20475.55673,27453.69222,21884.11685,26000.09342,583,HTS:TDFP
X584,25774,32219,26003,30328,25385.6638,31358.56976,26645.18072,30092.67828,584,HTS:TDFP
X585,25829,35630,23101,30393,23569.97046,32627.49103,25308.88666,32093.29132,585,HTS:TDFP
X586,84383,96502,76286,88658,80644.2549,94090.77726,83043.68428,90935.31418,586,HTS:TDFP
X588,34411,43220,32254,37161,33234.00332,39830.45932,34180.92619,37924.8299,588,HTS:TDFP
X589,30164,33860,24802,35251,23753.66891,32391.19956,25774.22835,30519.9326,589,HTS:TDFP
X590,27845,34560,28777,31036,26325.33455,33672.52067,27336.81072,31999.97272,590,HTS:TDFP
X591,31282,37733,31348,37867,28665.54091,34604.65779,29874.7283,33278.54906,591,HTS:TDFP
X592,23390,27069,19502,24912,21610.30918,27926.54235,22928.69404,26535.80005,592,HTS:TDFP
X593,55577,66213,50936,56075,49035.46847,58332.8119,51990.43184,54850.38199,593,HTS:TDFP
X594,24594,27726,22463,24585,20703.96892,26889.15298,22710.662,25496.48951,594,HTS:TDFP
X595,83782,93451,66842,81036,75310.43846,91327.25366,81867.49777,86481.18042,595,HTS:TDFP
X596,26805,33372,27411,29747,24621.3522,28910.96674,25901.82342,27146.73588,596,HTS:TDFP
X597,28128,33651,28984,32870,26849.43745,31384.70722,27857.37051,30522.90423,597,HTS:TDFP
X599,55241,66397,49073,53858,49619.48196,61658.33497,51257.46386,59360.34371,599,HTS:TDFP
X600,38924,51080,34994,48666,35899.02975,47550.51362,38674.64885,44662.3583,600,HTS:TDFP
X601,25238,32754,25636,28735,23991.43498,31227.42351,25208.13051,29706.87029,601,HTS:TDFP
X602,34009,43219,34829,37764,32005.97155,39915.40266,33761.52993,38312.3359,602,HTS:TDFP
X603,34644,47580,35573,45268,36705.47882,47365.04422,38516.15403,44912.23401,603,HTS:TDFP
X605,37861,53382,37985,47423,35869.46895,46630.25669,37798.81669,44546.2055,605,HTS:TDFP
X606,30768,37993,27998,33929,28639.31742,36672.11341,30251.66951,35058.83294,606,HTS:TDFP
X607,17203,27071,15780,25465,18083.59662,24834.13676,20059.18356,23343.46865,607,HTS:TDFP
X608,45868,64129,45278,64747,45402.99782,62461.99018,48859.27748,58931.4059,608,HTS:TDFP
X609,26940,30643,23819,27048,22980.34674,30758.33195,24509.42656,29323.31102,609,HTS:TDFP
X610,20199,27687,18668,23855,19791.7799,26441.56003,21560.82969,25025.1316,610,HTS:TDFP
X613,32919,39276,31528,35777,34661.63296,38886.8973,37131.7731,37905.95586,613,HTS:TDFP
X614,40206,41105,35472,37098,34731.63769,42008.55456,35917.36431,37893.14846,614,HTS:TDFP
X615,47478,62302,47221,55958,48716.40905,60810.59075,50959.06802,58623.25324,615,HTS:TDFP
X616,44564,51555,39347,45773,40821.50009,53532.85021,43664.11592,50679.02495,616,HTS:TDFP
X617,37724,44589,31812,40573,32201.19319,40634.64333,33949.61844,38850.08889,617,HTS:TDFP
X618,39976,50907,40311,43977,35419.87295,47110.84937,37705.66215,44624.73517,618,HTS:TDFP
X621,32190,40588,27625,33184,27258.39926,38340.62456,29434.82164,36088.59051,621,HTS:TDFP
X622,23992,29414,22735,27423,21578.62496,28197.15667,22379.29195,26247.65539,622,HTS:TDFP
X623,32362,41575,33410,40558,37143.19306,40979.1894,38312.109,40467.55052,623,HTS:TDFP
X624,36489,43628,33306,40556,36057.25257,42115.42083,38239.99576,40343.54592,624,HTS:TDFP
X625,32422,40329,28945,37000,30361.07828,39517.82752,32266.0308,37767.2542,625,HTS:TDFP
X626,49891,64629,43517,62203,45799.50905,56935.90565,50353.06221,53793.9779,626,HTS:TDFP
X627,34579,45825,38501,42323,31686.76276,40987.18317,34894.51466,38666.68957,627,HTS:TDFP
X628,31668,38443,28796,38329,26912.57852,40214.01399,32248.89603,37038.89374,628,HTS:TDFP
X630,32005,37989,30401,38088,32744.06522,40680.96275,35529.78143,39918.69121,630,HTS:TDFP
X631,30513,37535,26851,31052,28239.26437,37282.38248,29990.30497,35602.07861,631,HTS:TDFP
X632,41813,50546,38349,41545,37052.25119,49025.12279,39475.07985,46543.63658,632,HTS:TDFP
X634,35057,46742,31786,43510,33470.23784,44234.07288,35591.66107,42109.05373,634,HTS:TDFP
X635,29041,40874,27195,40911,25700.60095,39801.01822,28379.3505,36950.63365,635,HTS:TDFP
X639,22112,27851,20230,26645,22994.92126,29634.61309,24389.47305,28347.13728,639,HTS:TDFP
X640,62545,79095,58463,66128,56647.1991,78492.57193,60846.49259,74181.17732,640,HTS:TDFP
X641,25097,34955,24416,32740,28998.03815,34951.7099,30402.16103,33923.752,641,HTS:TDFP
X642,16933,20966,16280,18087,19467.94966,20802.171,20659.581,20296.16429,642,HTS:TDFP
X643,42582,51979,37228,47857,38419.5901,51289.04675,41229.85682,48147.83882,643,HTS:TDFP
X645,52398,69854,51034,80563,50996.39459,67657.60273,53823.51003,64818.26529,645,HTS:TDFP
X647,30997,41237,26948,37678,25859.36915,38581.908,28495.18848,35675.7989,647,HTS:TDFP
X648,34164,46539,31489,35924,32593.39331,41660.29995,34457.58608,39902.51354,648,HTS:TDFP
X649,17477,24681,16117,22856,17554.41568,24287.49821,18312.34373,22821.38369,649,HTS:TDFP
X651,38055,46590,36248,40712,39910.26171,45557.97221,41533.76836,43818.50619,651,HTS:TDFP
X652,34896,46140,32226,46163,31452.39061,44438.56983,35212.06078,41578.99352,652,HTS:TDFP
X653,30291,37653,28445,36562,30296.5192,36122.66365,32603.59965,34352.29178,653,HTS:TDFP
X654,35994,44718,30792,43287,31972.91976,41210.4764,36646.65769,38504.20154,654,HTS:TDFP
X655,43497,57667,38396,54786,46051.7972,56099.13417,48836.84349,54278.98448,655,HTS:TDFP
X656,16812,21684,16257,19595,15881.11359,21468.78058,17366.94919,20279.46539,656,HTS:TDFP
X657,28764,37369,25236,35394,31085.54581,38511.24554,33888.117,36643.85646,657,HTS:TDFP
X658,29850,40842,27788,33046,28694.03789,38844.88458,31121.19942,36814.30798,658,HTS:TDFP
X659,27536,35674,27488,32058,28499.46996,35258.62783,31249.66793,32925.74201,659,HTS:TDFP
X661,39182,49291,40120,35440,37568.41303,44632.99586,38184.24842,43638.4685,661,HTS:TDFP
X662,38972,51584,31712,48112,36821.76257,58781.83768,41659.43932,54235.5479,662,HTS:TDFP
